"id","updated_at","carbs","dietary_fiber","energy_kcal","energy_kj","fat","name","net_carbs","preparation_time_in_minutes","protein","saturated_fats","servings","sugar","total_fats","total_grams","categories"
276,2025-01-17 14:10:17.429,35.744658333333334,0.5133333333333333,243.1788333333333,0.0,9.393058333333334,Brownies,0.0,35,3.8141666666666665,1.3126416666666667,12,24.181325,9.393058333333334,65.35000000000001,"1,3"
289,2024-10-24 08:22:21.393,17.662166666666668,0.8966666666666666,199.97833333333332,0.0,9.140666666666666,Lemon pie σε ποτήρι,0.0,10,12.652333333333331,0.02666666666666667,6,11.990333333333334,9.140666666666666,265.5,"1,3"
250,2024-10-24 08:23:39.561,37.06288333333333,1.6803000000000001,567.3395,0.0,31.00975,Pancakes με τυρί cottage και βρώμη,0.0,30,36.57368333333333,0.0002833333333333,3,23.917438333333337,31.00975,227.5,"0,1,3"
246,2024-10-24 08:24:12.585,17.240225,1.0836333333333334,108.21633333333334,0.0,2.5605750000000005,Pancakes χωρίς ζάχαρη,0.0,15,2.85505,0.021728333333333332,6,5.271113333333333,2.5605750000000005,60.25833333333333,"0,1,3"
604,2025-02-14 09:34:13.959,30.713,4.299,257.92,0.0,13.800000000000002,porridge,0.0,5,5.016,1.175,1,14.076,13.800000000000002,217.0,"0,1"
243,2024-12-13 08:28:19.000,72.24,1.6079999999999999,677.55,0.0,10.596,Power bowl με κοτόπουλο,0.0,30,65.07,1.9080000000000001,1,4.89,10.596,441.0,"0,1,2,3,4"
242,2024-10-24 08:26:24.029,81.165,14.22,323.20000000000005,0.0,1.295,Smoothie με διάφορα φρούτα,0.0,10,5.4350000000000005,0.529,1,56.605000000000004,1.295,565.0,"0,1,3"
238,2024-10-24 08:26:43.878,46.768,0.724,217.38,0.0,2.6599999999999997,Smoothie με καρπούζι και γιαούρτι,0.0,10,1.0859999999999999,0.0,1,47.282000000000004,2.6599999999999997,232.0,"0,1,3"
265,2024-10-24 08:43:32.836,73.12,12.120000000000001,313.2,0.0,1.46,"Smoothie με μήλο, πορτοκάλι, μπανάνα και γάλα",0.0,5,9.18,0.40199999999999997,1,55.160000000000004,1.46,600.0,"0,3"
237,2024-10-24 08:27:01.116,98.75,12.36,494.9,0.0,8.629999999999999,Smoothie με πεπόνι και ακτινίδιο,0.0,7,13.61,0.41,2,40.099999999999994,8.629999999999999,510.0,"0,1,3"
239,2024-10-24 08:27:29.843,31.197000000000003,1.641,168.37,0.0,2.165,Smoothie με σταφύλι και φράουλα,0.0,5,6.306500000000001,0.089,2,29.2655,2.165,250.5,"0,1,3"
240,2024-10-24 08:49:07.215,81.41000000000001,8.415,431.95,0.0,7.1850000000000005,Smoothie με ταχίνι και βρώμη,0.0,7,15.27,0.16199999999999998,1,48.09000000000001,7.1850000000000005,505.0,"0,1,3"
241,2024-10-24 08:49:25.287,25.35,4.5600000000000005,275.20000000000005,0.0,10.310000000000002,Smoothie με φράουλα και μπανάνα,0.0,5,1.71,0.09,2,28.130000000000003,10.310000000000002,320.0,"0,1,3"
89,2024-10-24 08:53:40.524,68.559,15.097999999999999,463.38500000000005,0.0,11.608,Αγκινάρες με αρακά,0.0,60,20.103499999999997,0.215,2,7.14955,11.608,510.75,"2,4"
100,2024-10-24 07:49:21.800,3.31245,2.21415,99.62841666666667,0.0,7.294733333333332,Άλειμμα με γιαούρτι και αβοκάντο,0.0,15,0.7303416666666668,0.6041666666666667,6,3.613560833333333,7.294733333333332,72.52499999999999,"0,1,2,3,4"
247,2025-01-11 09:13:37.877,8.885508333333332,0.3603645833333333,90.80327083333334,0.0,4.687947916666666,"Αλμυρά μάφιν με καρότο, κολοκύθι και φέτα",0.0,40,3.693583333333333,0.5018541666666668,12,2.00852875,4.687947916666666,70.23541666666667,"0,1,3"
87,2024-10-24 07:59:51.572,42.86335,12.48354375,203.46056249999998,0.0,2.6480437500000003,Ανάμεικτα λαχανικά στο φούρνο,0.0,60,6.926775,0.4970625,4,15.900245,2.6480437500000003,580.04375,"2,4"
209,2024-10-24 07:56:46.567,24.466000000000005,5.8453333333333335,168.02333333333334,0.0,6.958666666666667,Αρακάς λεμονάτος,0.0,45,3.492333333333334,0.08666666666666667,3,1.0697,6.958666666666667,283.8333333333333,"2,4"
35,2025-01-11 09:14:07.962,2.4486999999999997,0.364375,347.30725,0.0,29.179375,Αυγά scrambled,0.0,10,19.043,6.580250000000001,1,1.708615,29.179375,171.025,"0,1,2,3,4"
251,2025-01-09 13:10:56.931,1.7287,0.1821875,177.281625,0.0,13.892687500000001,Αυγά μάτια,0.0,5,11.6215,1.9206250000000002,2,0.00549,13.892687500000001,124.5875,"0,1,2,3,4"
605,2025-02-14 09:36:26.885,1.0499999999999998,0.0,69.0,0.0,15.0,Αυγά ποσέ,0.0,5,18.9,4.65,1,1.0499999999999998,15.0,150.0,"0,1,2,3,4"
196,2024-10-24 08:02:13.667,5.085000000000001,0.35809375,313.52781250000004,0.0,21.57234375,Αυγοσαλάτα με σολομό,0.0,30,24.901249999999997,0.012312499999999999,4,3.3270625,21.57234375,149.09375,"2,4"
288,2024-10-24 08:03:19.893,13.919999999999998,6.97,767.1,0.0,56.89,Αυγοσαλάτα με ψωμί,0.0,20,48.300000000000004,0.1,1,3.56,56.89,330.0,"0,1,3"
173,2024-10-24 08:04:29.783,41.43515000000001,1.760075,462.13705,0.0,19.397624999999998,Βελουτέ σούπα με γαρίδες,0.0,85,25.824569999999994,0.08305000000000001,5,6.515649999999999,19.397624999999998,338.085,"2,4"
600,2025-04-10 07:55:11.177,45.68645,7.646000000000001,328.5235,0.0,14.86425,Βραστά λαχανικά,0.0,40,5.7242500000000005,2.2677500000000004,2,6.620114999999999,14.86425,379.65,"2,4"
620,2025-04-10 08:05:01.599,52.800000000000004,6.6000000000000005,231.0,0.0,0.3,Βραστές Πατάτες,0.0,20,6.0,0.3,1,2.4,0.3,1300.5,"2,4"
635,2025-05-21 07:07:01.016,4.3245000000000005,1.3830000000000002,78.105,0.0,6.9030000000000005,Βραχάκια,0.0,10,1.5900000000000003,3.1245000000000003,10,0.20550000000000002,6.9030000000000005,18.0,"0"
275,2024-11-28 08:49:17.451,43.79370625,0.0,272.677625,0.0,7.9408375,Γαλατόπιτα,0.0,50,6.3754687500000005,0.0002125,8,28.32370625,7.9408375,173.18125,"0,1,3"
50,2024-10-24 08:07:14.541,28.061525,2.3835187500000004,302.9026875,0.0,12.05539375,Γαρίδες με κόκκινη σάλτσα,0.0,30,16.949462500000006,0.1048125,4,7.971836249999998,12.05539375,279.13125,"2,4"
166,2024-09-12 09:01:03.536,42.931050000000006,1.8975374999999999,514.7263750000001,0.0,24.080287500000004,Γαρίδες με σκόρδο και λεμόνι,0.0,10,31.551575000000003,0.052625000000000005,2,6.2861725,24.080287500000004,314.4125,"2,4"
292,2024-11-06 10:08:37.720,57.4305,3.7455000000000003,687.97,0.0,31.017500000000005,Γαριδομακαρονάδα,0.0,30,35.564499999999995,0.07050000000000001,2,9.465000000000002,31.017500000000005,450.5,"2,4"
202,2024-09-13 12:30:39.649,31.220366666666667,4.983358333333334,471.6909166666667,0.0,22.754525000000005,Γαύρος στο φούρνο με λαχανικά,0.0,60,34.953050000000005,0.15675,3,3.8597816666666667,22.754525000000005,432.94166666666666,"2,4"
22,2025-01-11 09:14:49.018,18.98026,2.26446875,153.41361250000003,0.0,4.695593750000001,Γεμιστά,0.0,90,8.710525,1.4245125,20,4.00103075,4.695593750000001,195.10125,"2,4"
623,2025-04-10 07:48:38.806,49.5842,13.674375000000001,331.19225,0.0,14.765375,Γεμιστές μελιτζάνες ,0.0,40,6.350499999999999,2.4065000000000003,1,18.164615,14.765375,578.525,"2,4"
624,2025-04-10 07:48:29.900,38.01170000000001,6.864375000000001,282.44225,0.0,13.950375000000001,Γεμιστές πιπεριές,0.0,35,4.543,2.23025,1,10.869615000000001,13.950375000000001,411.025,"2,4"
602,2025-02-14 09:14:25.899,8.149700000000001,2.042,254.18599999999998,0.0,21.726,Γεμιστές πιπεριές με αυγά,0.0,30,6.619999999999999,3.1630000000000003,1,7.541365,21.726,313.15,"2,4"
603,2025-02-14 09:21:37.745,43.919999999999995,9.7725,232.57500000000002,0.0,1.8435000000000001,Γεμιστές τομάτες με καφέ ρύζι και σταφίδες,0.0,60,10.0425,0.0075,2,13.59,1.8435000000000001,352.5,"2,4"
278,2024-10-12 10:50:31.397,49.543000000000006,3.397,356.26500000000004,0.0,14.20975,Γιαουρτογλυκό,0.0,5,4.8885000000000005,6.5,1,18.927999999999997,14.20975,112.25,"1,3"
31,2025-01-11 09:15:58.517,14.503466666666668,2.2857916666666664,714.9794166666667,0.0,59.49679166666667,Γιουβαρλάκια,0.0,40,30.560000000000002,1.3680833333333335,3,2.78866,59.49679166666667,337.39166666666665,"2,4"
149,2024-09-10 09:01:57.210,67.15651666666668,1.2877416666666666,996.6556666666667,0.0,40.771825,Γιουβέτσι κοτόπουλο,0.0,90,87.09569166666665,0.05691666666666667,6,5.210099166666667,40.771825,491.8166666666666,"2,4"
606,2025-02-14 09:47:00.994,125.525,12.716443750000002,724.9141625,0.0,10.090763750000002,Γιουβέτσι με κιμά σόγιας,0.0,40,29.107605000000003,1.0366905,4,11.748495,10.090763750000002,291.92875,"2,4"
279,2024-10-12 10:48:48.427,25.62,0.5064444444444445,186.86222222222221,0.0,7.815555555555556,Γλυκό ψυγείου με γιαούρτι,0.0,10,3.160222222222222,0.0,9,10.484444444444446,7.815555555555556,130.94444444444446,"1,3"
211,2024-09-14 08:56:19.615,41.57125,0.45,207.29875,0.0,1.22125,Γλυκό ψυγείου με πορτοκάλι,0.0,15,6.08125,0.01875,8,18.7625,1.22125,148.75,"1,3"
210,2025-01-11 09:17:20.311,63.83056666666666,1.0483333333333333,593.1336666666666,0.0,33.03083333333333,Ελιόψωμο,0.0,70,10.205833333333334,2.779083333333334,6,3.550305,33.03083333333333,138.17499999999998,"0,1,2,3,4"
185,2025-01-11 10:46:04.448,22.989675000000002,0.9349999999999999,512.9665,0.0,17.785,Θαλασσινή σαλάτα,0.0,70,62.745,1.1227500000000001,4,3.12534125,17.785,423.4125,"2,4"
181,2025-01-11 09:26:07.175,71.942,17.612125000000002,1008.98125,0.0,47.204125000000005,Θράψαλο γεμιστό,0.0,80,72.91525,6.514500000000002,2,11.7554125,47.204125000000005,720.25,"2,4"
57,2025-01-11 09:43:50.047,15.764749999999998,3.9921875,571.965625,0.0,48.7826875,Καγιανάς (τομάτες με αυγά),0.0,10,22.6915,8.669625,2,9.8275375,48.7826875,498.3125,"0,1,2,3,4"
641,2025-05-21 11:12:50.917,8.3887,2.564375,342.61725,0.0,18.375375000000002,Καλαμάρι γεμιστό με σπανάκι,0.0,15,37.373000000000005,3.1002500000000004,1,0.289615,18.375375000000002,305.525,"2,4"
96,2025-01-11 09:18:36.538,41.446,5.828,615.88,0.0,35.37,Καπνιστός σολομός με τυρί cottage σε ψωμί,0.0,5,36.602000000000004,0.37,1,16.604,35.37,258.0,"0,1,2,3,4"
51,2025-01-11 09:21:07.423,81.9437,5.366093750000001,783.3788125000001,0.0,26.971343750000003,Καραβιδομακαρονάδα,0.0,40,47.79325,2.1908125000000003,4,3.8034275,26.971343750000003,581.61875,"2,4"
113,2025-01-11 09:40:52.144,94.39837500000002,4.71921875,795.9365625,0.0,31.99384375,Καρμπονάρα,0.0,20,30.612000000000005,0.20856249999999998,4,5.9539375,31.99384375,324.09375,"2,4"
124,2024-09-06 08:40:56.622,40.678425000000004,9.346224999999999,182.367625,0.0,1.3646,Καροτόσουπα βελουτέ,0.0,60,4.163012500000001,0.36,4,13.86409125,1.3646,367.50625,"2,4"
272,2025-03-26 07:31:42.455,33.3758125,0.46869999999999995,148.04475000000002,0.0,1.3730674999999999,Καρυδόπιτα,0.0,60,1.1286475,0.013002000000000003,20,27.621249999999996,1.3730674999999999,44.5225,"1,3"
212,2025-01-11 09:43:06.231,23.737566666666666,4.1941250000000005,159.04575000000003,0.0,6.561791666666667,"Καυτερή σούπα με νουντλς, φασολάκια και πιπεριά",0.0,40,4.750000000000001,1.0030833333333335,3,6.021538333333333,6.561791666666667,219.84166666666667,"2,4"
274,2025-03-26 07:31:11.057,65.579585,0.20443499999999998,438.5879000000001,0.0,17.43295,"Κέικ βανίλια, κακάο",0.0,60,4.227405,0.00017,10,39.429095000000004,17.43295,95.425,"0,1,3"
143,2025-01-11 09:19:11.315,3.5771375,0.424796875,373.77615625,0.0,33.503171875,Κεμπάπ,0.0,60,13.595375000000002,0.73840625,8,0.7864181250000002,33.503171875,119.603125,"2,4"
645,2025-05-21 14:14:53.514,5.875,1.5,355.825,0.0,29.0,Κέτο pancakes,0.0,20,18.415,3.6550000000000002,1,3.65,29.0,167.5,"2,4"
644,2025-05-21 11:34:35.494,5.3025,0.1821875,309.55062499999997,0.0,23.5476875,Κέτο σουφλέ τυριού,0.0,30,16.724000000000004,4.219625,2,3.5416250000000002,23.5476875,175.9375,"2,4"
150,2025-03-26 07:31:16.471,14.158966666666666,2.475625,368.20675000000006,0.0,22.478258333333333,Κεφτεδάκια με σάλτσα τομάτας,0.0,50,23.971533333333337,5.47917,6,4.00616,22.478258333333333,213.29166666666666,"2,4"
32,2025-01-11 09:16:36.318,5.741200000000001,1.0321875,643.3666250000001,0.0,43.732687500000004,Κεφτεδάκια φούρνου,0.0,45,50.5765,11.970625,2,2.16799,43.732687500000004,282.0875,"2,4"
607,2025-02-14 14:29:16.668,52.340199999999996,0.4992,499.62399999999997,0.0,23.0734,Κιουνεφέ,0.0,55,7.827,2.7216000000000005,10,35.7704,23.0734,171.2,"3"
21,2024-11-06 12:25:09.401,26.029025000000004,2.121175,736.145375,0.0,34.268049999999995,Κοκκινιστό μοσχάρι με ρύζι,0.0,180,80.1402875,0.0675,4,4.50602375,34.268049999999995,435.6125,"2,4"
118,2025-01-11 09:20:46.225,31.675516666666667,6.829516666666667,848.1837499999998,0.0,67.49003333333333,Κολοκύθια γεμιστά με κιμά,0.0,90,30.822649999999996,2.7069000000000005,6,17.959516666666666,67.49003333333333,747.1083333333335,"2,4"
163,2024-09-11 07:40:37.609,13.467799999999999,4.266725,87.21075,0.0,2.990725,Κολοκύθια τηγανητά με σάλτσα,0.0,25,4.430366666666667,0.27508333333333335,3,9.290326666666667,2.990725,378.55833333333334,"2,4"
84,2025-01-11 09:16:48.173,6.537233333333335,0.9482916666666669,94.78835000000002,0.0,6.592658333333333,Κολοκυθοκεφτέδες φούρνου,0.0,60,3.0990133333333336,0.9054500000000002,15,2.1685916666666665,6.592658333333333,86.86833333333334,"2,4"
43,2025-01-11 10:05:32.118,8.061783333333333,0.23869791666666665,82.94860416666667,0.0,3.6829479166666665,Κολοκυθόπιτα αλμυρή ,0.0,55,4.304583333333333,0.47010416666666677,12,1.329915,3.6829479166666665,54.43125,"0,1,2,3,4"
269,2025-01-11 09:26:58.542,57.09981666666666,2.0147833333333334,637.9293333333334,0.0,45.36260000000001,Κορμός/ Μωσαϊκο,0.0,90,11.418683333333334,6.666666666666667,6,26.565016666666665,45.36260000000001,183.35,"1,3"
67,2024-09-10 06:40:12.233,101.70622499999999,9.25266875,663.5055625,0.0,17.612168750000002,Κοτόπουλο αλα κρεμ με πέννες,0.0,30,18.637900000000002,0.017937500000000002,4,5.537120000000001,17.612168750000002,323.79375,"2,4"
129,2024-09-06 13:23:51.635,39.911849999999994,2.87745,385.55525,0.0,19.4587,Κοτόπουλο γεμιστό,0.0,100,11.261525000000002,0.08625,2,9.975682500000001,19.4587,351.5125,"2,4"
621,2025-05-16 07:46:23.537,10.839500000000001,2.4841875,547.6106249999999,0.0,41.6541875,Κοτόπουλο λεμονάτο ,0.0,90,47.8865,8.114625,2,1.1114,41.6541875,256.6875,"2,4"
40,2024-08-29 12:27:27.011,37.174274999999994,6.54525,378.69075,0.0,9.426275,Κοτόπουλο λεμονάτο με πατάτες στην κατσαρόλα,0.0,60,35.288000000000004,1.2307499999999998,4,4.504225,9.426275,366.11875,"2,4"
616,2025-04-09 10:36:54.668,56.303900000000006,10.160718750000001,631.7223125000002,0.0,29.36696875,Κοτόπουλο με λαχανικά στο φούρνο,0.0,120,54.379875,6.799437500000001,4,12.73246125,29.36696875,718.08125,"2,4"
139,2025-01-11 09:42:13.280,10.949200000000003,0.9521875,797.966625,0.0,50.0226875,Κοτόπουλο με λιαστή τομάτα και φέτα,0.0,35,72.78399999999999,3.7481250000000004,2,3.96299,50.0226875,497.5875,"2,4"
147,2024-09-10 08:28:36.928,42.562625,3.8569687500000005,321.94281249999995,0.0,13.279718749999999,Κοτόπουλο με μαρινάδα γιαουρτιού,0.0,90,5.489375000000001,0.1549375,4,8.9989375,13.279718749999999,353.46875,"2,4"
19,2025-04-11 11:45:45.827,45.624975000000006,8.023618749999999,732.3595625,0.0,22.232518750000004,Κοτόπουλο με πατάτες φούρνου,0.0,90,82.91152500000001,4.7749125,4,5.912802500000001,22.232518750000004,581.76875,"2,4"
167,2025-01-11 10:41:59.185,3.9372999999999996,0.6579375000000001,684.875125,0.0,45.082437500000005,Κοτόπουλο με πέστο και μοτσαρέλα.,0.0,20,64.30949999999999,9.292875,2,1.1646725,45.082437500000005,277.8625,"2,4"
266,2025-01-11 09:23:18.953,39.60085,1.1681875,765.571125,0.0,33.3671875,Κοτόπουλο με ρύζι,0.0,60,69.359,7.741375000000001,4,2.3223075000000004,33.3671875,332.5125,"2,4"
156,2025-01-11 09:41:48.784,17.060125,4.838333333333334,801.2462500000001,0.0,48.54904166666666,Κοτόπουλο με τομάτα,0.0,50,70.34224999999999,10.256833333333335,3,9.180525,48.54904166666666,538.6666666666666,"2,4"
219,2024-09-17 13:07:45.771,66.752825,0.35490000000000005,514.9715,0.0,22.119025,Κοτόπουλο στον ατμό με ρύζι,0.0,90,8.559825,0.0,2,2.9013649999999997,22.119025,255.725,"2,4"
59,2024-08-30 11:51:43.152,50.73833333333332,1.6118333333333332,445.1166666666666,0.0,23.29116666666667,Κουκιά λαδερά με σάλτσα τομάτας,0.0,60,1.4133333333333333,0.0265,6,29.06886666666667,23.29116666666667,270.1458333333333,"2,4"
126,2024-09-06 10:15:14.311,33.888349999999996,4.12895,682.84525,0.0,29.39295,Κρεατόσουπα με μοσχάρι,0.0,130,70.863275,0.174,4,4.4356825,29.39295,444.91875,"2,4"
285,2024-10-18 06:15:14.273,60.445370000000004,0.0,346.2608,0.0,5.83831,Κρέμα βανίλια με σιμιγδάλι,0.0,10,12.7808,0.00051,5,47.83117,5.83831,176.91,"1,3"
133,2024-09-06 14:03:45.408,39.831,0.0,201.767,0.0,0.7659999999999999,Κρέμα καραμελέ,0.0,20,8.865,0.0,5,39.6,0.7659999999999999,168.17000000000002,"1,3"
145,2025-01-11 10:41:27.228,13.629444444444445,0.48777777777777775,134.61055555555558,0.0,6.627222222222222,Κρεμμυδόπιτα,0.0,60,4.948888888888889,0.03361111111111111,18,2.3499999999999996,6.627222222222222,70.47222222222223,"0,1,2,3,4"
123,2025-01-11 10:34:54.831,39.323375,5.99109375,318.77031250000005,0.0,17.41134375,Κρεμμυδόσουπα βελουτέ,0.0,40,4.11075,2.7060625000000003,4,9.32876875,17.41134375,334.90625,"2,4"
592,2025-01-18 09:35:41.899,49.875825000000006,3.26609375,166.6183125,0.0,3.96191875,Κρεμώδη μακαρόνια με τυρί (Creamy mac and cheese),0.0,20,15.510250000000001,0.2898125,4,4.9966625,3.96191875,191.54375,"2,4"
132,2025-01-11 09:14:27.637,20.12474,0.0,132.5902,0.0,3.156,Κρέπες με σοκολάτα,0.0,30,6.043,0.38220000000000004,5,1.8898729999999997,3.156,78.63,"0,1,3"
63,2024-08-30 13:25:29.011,64.91352499999999,3.3369250000000004,356.682875,0.0,6.1175500000000005,Κριθαρότο λαχανικών,0.0,45,11.0332875,0.155125,4,8.486023750000001,6.1175500000000005,267.58125,"2,4"
182,2025-01-11 09:44:21.053,3.3249000000000013,1.008125,257.9890833333333,0.0,6.748458333333335,Λαβράκι στο φούρνο,0.0,30,29.491,0.6750833333333336,3,0.683205,6.748458333333335,192.17499999999998,"2,4"
221,2024-09-17 13:17:22.527,20.56385,7.66345,140.76024999999998,0.0,2.7632000000000003,Λαχανικά στον ατμό με σως,0.0,20,7.564025000000001,0.061,2,4.0356825,2.7632000000000003,275.325,"2,4"
646,2025-05-22 07:30:54.648,19.6009,9.218625,198.29275,0.0,16.577225000000002,Λεπτοκομμένες μελιτζάνες στο φούρνο με φέτα,0.0,25,4.4357999999999995,0.94855,1,11.705405,16.577225000000002,335.675,"2,4"
170,2025-01-11 10:32:43.989,74.88228000000001,0.218675,557.4166499999999,0.0,10.783575,Λιγκουίνι με σως σκόρδου και μύδια,0.0,30,30.8082,0.7730500000000001,5,4.537496000000001,10.783575,289.335,"2,4"
207,2025-01-11 09:44:33.707,45.051024999999996,9.41684375,478.65481250000005,0.0,24.287593750000006,Μακαρόνια με pesto παντζαριού,0.0,15,14.35325,1.5588125000000004,4,11.486836249999998,24.287593750000006,248.08125,"2,4"
18,2025-01-11 10:44:16.552,46.7984,4.2631250000000005,558.6895,0.0,31.932125000000003,Μακαρόνια με κιμά,0.0,40,20.488125,1.608875,4,5.11289875,31.932125000000003,341.7375,"2,4"
599,2025-02-14 08:40:31.604,74.885,14.982443750000002,525.0841625,0.0,12.591763750000002,Μακαρόνια με κιμά σόγιας,0.0,40,23.865605000000002,1.1616905000000002,4,8.568495,12.591763750000002,317.92875,"2,4"
66,2024-11-09 08:37:28.667,103.11963333333334,9.584225,468.3315833333334,0.0,2.0267250000000003,Μακαρόνια με κόκκινη σάλτσα,0.0,20,12.200116666666666,0.2014166666666667,3,44.256235,2.0267250000000003,327.80833333333334,"2,4"
68,2024-09-10 06:40:57.741,66.48442,6.0110149999999996,470.0105500000001,0.0,15.044115000000001,Μακαρόνια με μπρόκολο και καρύδια,0.0,30,17.74463,0.08505,5,4.208469000000001,15.044115000000001,195.865,"2,4"
188,2025-01-11 10:30:43.572,21.1257,3.9408749999999997,295.98625000000004,0.0,14.646075000000002,Μακαρόνια με μύδια,0.0,30,12.936599999999999,2.0008500000000002,5,4.268015,14.646075000000002,261.025,"2,4"
130,2024-09-06 13:33:27.594,43.894133333333336,6.958266666666667,253.11366666666666,0.0,5.615600000000001,Μακαρόνια με πέστο,0.0,20,8.733033333333333,0.5466666666666666,3,1.7075766666666665,5.615600000000001,181.225,"2,4"
168,2024-09-11 09:46:42.364,41.96345,8.274337500000001,990.9961249999999,0.0,73.1388375,Μακαρόνια με σάλτσα μανιταριών,0.0,30,44.31930000000001,0.238875,2,5.101239999999999,73.1388375,441.5875,"2,4"
593,2025-01-18 09:48:20.930,26.9227,2.7475937500000005,292.26381250000003,0.0,16.481343750000004,Μακαρόνια με σάλτσα φέτας και ντοματίνια,0.0,30,10.38175,2.0173125,4,5.1434275,16.481343750000004,252.99375,"2,4"
98,2024-09-05 10:53:56.394,84.97384999999998,10.62345,647.50025,0.0,26.5902,Μακαρόνια ολικής με σάλτσα αβοκάντο,0.0,20,19.760525,1.8251500000000003,2,4.8586825000000005,26.5902,258.0125,"2,4"
77,2024-09-04 07:03:01.858,152.57070000000004,22.00210000000001,809.1805,0.0,9.351400000000002,Μακαρονοσαλάτα με λαχανικά,0.0,32,28.77705,0.558,1,38.285365,9.351400000000002,1000.4,"2,3,4"
229,2024-09-18 12:20:25.019,231.454,19.186374999999998,1201.6512500000001,0.0,5.650375,Μακαρονοσαλάτα με τόνο,0.0,5,56.359,0.45105000000000006,1,134.12425,5.650375,670.875,"2,4"
79,2024-09-04 07:24:11.805,33.0937,11.5799,230.6205,0.0,5.1234,Μανιτάρια στιφάδο,0.0,45,9.70705,0.0,2,10.526365,5.1234,492.15,"2,4"
171,2024-09-11 12:25:39.871,16.535375,5.02621875,104.3028125,0.0,3.32646875,Μανιταρόσουπα,0.0,60,4.232875,0.07543749999999999,8,2.5844500000000004,3.32646875,179.84375,"2,4"
244,2025-01-11 09:22:12.285,25.47425,1.7993150000000004,141.78199999999998,0.0,3.184705,Μάφιν βρώμης,0.0,30,3.5129449999999998,0.024085,10,13.804640000000001,3.184705,82.98,"0,1,3"
643,2025-05-21 11:28:09.761,23.8987,12.004375000000001,301.51725000000005,0.0,19.735375,Μελιτζάνα φούρνου γεμιστή με τυρί και μανιτάρια,0.0,40,13.143,2.2302500000000003,1,11.229615000000003,19.735375,435.525,"2,4"
