"id","updated_at","carbs","dietary_fiber","energy_kcal","energy_kj","fat","name","net_carbs","preparation_time_in_minutes","protein","saturated_fats","servings","sugar","total_fats","total_grams"
195,2024-09-13 07:00:36.048,20.42835,2.6350437500000004,205.9830625,0.0,6.505543749999999,Ριζότο θαλασσινών,0.0,60,11.440275000000003,0.06381250000000001,4,4.202745,6.505543749999999,256.46875
197,2024-09-13 08:10:05.611,45.45570000000001,6.0219000000000005,307.46549999999996,0.0,7.880400000000001,Σαλάτα ντάκος,0.0,5,13.063049999999999,0.0075,1,8.389365,7.880400000000001,267.15
198,2024-09-13 08:18:52.229,45.907599999999995,11.822075,239.12425,0.0,4.832275000000001,Σαλάτα ταμπουλέ,0.0,30,7.82,0.19285000000000002,5,2.82947,4.832275000000001,180.575
199,2024-09-13 08:57:50.936,27.4197,2.539275,153.18474999999998,0.0,4.189775000000001,Σαλάτα με ρόκα και παρμεζάνα,0.0,5,3.22905,0.08574999999999999,1,20.475615,4.189775000000001,194.225
200,2024-09-13 09:06:53.323,20.264666666666667,5.715395833333335,216.0702083333333,0.0,10.930895833333333,Σούπα μπρόκολο με τυρί τσένταρ,0.0,60,12.480833333333331,0.2349583333333333,6,4.673041666666666,10.930895833333333,273.8125
201,2024-09-13 09:09:55.064,46.446566666666676,6.190800000000002,305.2085,0.0,4.319966666666667,Σολομός πλακί,0.0,90,20.86135,0.27599999999999997,3,4.1064549999999995,4.319966666666667,415.7166666666667
204,2024-09-13 13:47:10.384,77.89975,0.5918187500000001,589.9714375000001,0.0,0.8658937500000001,Φαλάφελ στο φούρνο,0.0,60,11.115762500000002,0.006812499999999999,4,1.16100375,0.8658937500000001,144.58124999999998
205,2024-09-13 13:52:47.629,25.857500000000005,3.1221875,319.62312499999996,0.0,12.4626875,Τοστ με αυγόφετες στο φούρνο,0.0,15,23.793999999999997,0.009624999999999998,2,3.4741250000000004,12.4626875,183.4375
206,2024-09-14 07:14:39.313,63.825250000000004,11.58034375,712.4615625,0.0,30.58534375,Σουφλέ με σπανάκι και ψωμί του τοστ,0.0,60,47.577125,0.3258125,4,11.753699999999998,30.58534375,732.84375
207,2024-09-14 08:01:26.679,45.051024999999996,9.68301875,364.37068750000003,0.0,16.261393750000003,Μακαρόνια με pesto παντζαριού,0.0,15,14.5272875,0.12556250000000002,4,11.486836249999998,16.261393750000003,248.08125
211,2024-09-14 08:56:19.615,41.57125,0.45,207.29875,0.0,1.22125,Γλυκό ψυγείου με πορτοκάλι,0.0,15,6.08125,0.01875,8,18.7625,1.22125,148.75
212,2024-09-14 09:04:00.269,26.33756666666666,3.879091666666667,137.79725000000005,0.0,3.124591666666667,"Καυτερή σούπα με νουντλς, φασολάκια και πιπεριά",0.0,40,3.00735,0.14941666666666667,3,15.338205,3.124591666666667,219.84166666666667
213,2024-09-14 10:31:10.599,55.230000000000004,24.213187500000004,431.103125,0.0,16.8071875,Μελιτζάνες με αυγά,0.0,35,21.647750000000002,0.7361249999999999,2,30.425950000000004,16.8071875,1065.6875
214,2024-09-17 11:56:23.246,88.98790000000001,8.564633333333335,519.3668333333333,0.0,4.3338,Πατατοσαλάτα με αυγό και αγγουράκι τουρσί,0.0,20,32.05235,0.37833333333333335,3,30.20212166666667,4.3338,587.3833333333333
215,2024-09-17 12:00:04.015,49.235599999999984,11.373543750000001,300.0605625,0.0,3.5395437500000004,Ρύζι με τομάτα στο φούρνο,0.0,40,12.886775000000002,0.12231249999999999,4,8.118995,3.5395437500000004,236.04375
218,2024-09-17 12:50:18.660,14.5594,3.9541749999999998,532.1222499999999,0.0,35.492174999999996,Ντομάτες γεμιστές με καγιανά και τυριά,0.0,30,39.3171,0.019249999999999996,2,9.00498,35.492174999999996,519.925
219,2024-09-17 13:07:45.771,66.752825,0.35490000000000005,514.9715,0.0,22.119025,Κοτόπουλο στον ατμό με ρύζι,0.0,90,8.559825,0.0,2,2.9013649999999997,22.119025,255.725
220,2024-09-17 13:13:47.359,13.554400000000001,4.880674999999999,352.68974999999995,0.0,26.418675,Φασολάκια στον ατμό με καρύδια και μοτσαρέλα,0.0,20,21.048849999999998,4.68275,1,3.2062049999999997,26.418675,195.925
221,2024-09-17 13:17:22.527,20.56385,7.66345,140.76024999999998,0.0,2.7632000000000003,Λαχανικά στον ατμό με σως,0.0,20,7.564025000000001,0.061,2,4.0356825,2.7632000000000003,275.325
222,2024-09-18 08:12:13.301,63.6787,12.794900000000002,355.9205,0.0,4.938400000000001,Σαλάτα φάβας,0.0,15,12.572049999999999,0.316,1,11.081365,4.938400000000001,491.65
223,2024-09-18 08:19:31.776,42.88996666666667,5.755766666666666,233.45033333333333,0.0,4.9551,Σαλάτα με φακές και πλιγούρι,0.0,90,5.404533333333334,0.1831666666666667,6,9.222743333333334,4.9551,159.76666666666668
226,2024-09-18 12:07:41.035,6.20555,1.258225,134.055125,0.0,8.518600000000001,Σαλάτα του σεφ,0.0,15,8.0773875,0.034375,4,3.2505912500000003,8.518600000000001,143.9125
227,2024-09-18 12:13:05.456,64.67746666666666,6.641391666666667,301.68075,0.0,3.254058333333333,Σαλάτα με βραστά λαχανικά,0.0,10,5.8256999999999985,0.023083333333333334,3,48.32532666666666,3.254058333333333,183.0583333333333
228,2024-09-18 12:16:20.803,16.74775,3.529,125.50999999999999,0.0,5.755000000000001,Σαλάτα λάχανο,0.0,30,1.411,0.047125,4,13.108749999999999,5.755000000000001,163.5
229,2024-09-18 12:20:25.019,231.454,19.186374999999998,1201.6512500000001,0.0,5.650375,Μακαρονοσαλάτα με τόνο,0.0,5,56.359,0.45105000000000006,1,134.12425,5.650375,670.875
231,2024-09-18 13:00:05.473,31.469333333333335,2.108,129.09333333333333,0.0,0.47333333333333333,Παγωτό με φράουλα και μπανάνα,0.0,10,2.722,0.08,3,23.427333333333333,0.47333333333333333,127.33333333333333
232,2024-09-18 13:09:15.480,37.78666666666667,4.163666666666667,146.04666666666665,0.0,0.48066666666666663,"Παγωτό με καρπούζι, μπανάνα και μέλι",0.0,10,1.7655000000000003,0.16,3,21.778499999999998,0.48066666666666663,161.5
233,2024-09-18 13:10:32.593,54.199999999999996,6.1000000000000005,212.0,0.0,0.7999999999999999,Παγωτό με πεπόνι και μπανάνα,0.0,10,3.0,0.3,3,33.9,0.7999999999999999,300.0
234,2024-09-19 06:50:21.697,65.40559999999999,1.167,301.6478,0.0,2.32336,Χαλβάς με σιμιγδάλι,0.0,20,4.35394,0.033904000000000004,10,39.44291,2.32336,85.38
235,2024-09-19 06:54:52.608,34.705000000000005,3.2405,138.3,0.0,0.6930000000000001,Σορμπέ φράουλας χωρίς ζάχαρη,0.0,5,1.59175,0.035,4,27.98625,0.6930000000000001,173.25
236,2024-09-19 06:57:47.223,11.46555,0.6678000000000001,79.9915,0.0,3.51405,Σορμπέ πεπόνι χωρίς ζάχαρη,0.0,15,1.3348499999999999,0.07135,10,11.163750000000002,3.51405,81.35
240,2024-10-24 08:49:07.215,81.41000000000001,8.415,431.95,0.0,7.1850000000000005,Smoothie με ταχίνι και βρώμη,0.0,7,15.27,0.16199999999999998,1,48.09000000000001,7.1850000000000005,505.0
238,2024-10-24 08:26:43.878,46.768,0.724,217.38,0.0,2.6599999999999997,Smoothie με καρπούζι και γιαούρτι,0.0,10,1.0859999999999999,0.0,1,47.282000000000004,2.6599999999999997,232.0
239,2024-10-24 08:27:29.843,31.197000000000003,1.641,168.37,0.0,2.165,Smoothie με σταφύλι και φράουλα,0.0,5,6.306500000000001,0.089,2,29.2655,2.165,250.5
241,2024-10-24 08:49:25.287,25.35,4.5600000000000005,275.20000000000005,0.0,10.310000000000002,Smoothie με φράουλα και μπανάνα,0.0,5,1.71,0.09,2,28.130000000000003,10.310000000000002,320.0
242,2024-10-24 08:26:24.029,81.165,14.22,323.20000000000005,0.0,1.295,Smoothie με διάφορα φρούτα,0.0,10,5.4350000000000005,0.529,1,56.605000000000004,1.295,565.0
245,2024-09-19 12:04:37.089,39.3154,2.184175,571.40725,0.0,34.747175,Ομελέτα σε αραβική πίτα,0.0,15,24.6771,0.049249999999999995,1,15.105979999999999,34.747175,332.175
248,2024-09-20 09:05:44.914,17.942416666666663,0.29289583333333336,193.363125,0.0,8.158895833333334,Τυρόπιτα χωρίς φύλλο,0.0,10,11.588999999999999,0.004458333333333332,12,1.9204666666666668,8.158895833333334,108.3125
252,2024-10-03 10:25:11.623,24.3,3.2399999999999998,166.8,0.0,2.7600000000000002,Τοστ,0.0,5,9.48,0.0,1,1.56,2.7600000000000002,90.0
251,2024-10-24 08:00:59.995,1.7287,0.5370875,86.236125,0.0,3.1910875000000005,Αυγά μάτια,0.0,5,11.853549999999998,0.009624999999999998,2,0.00549,3.1910875000000005,124.5875
249,2024-11-09 10:57:56.671,70.95100000000001,7.139,515.29,0.0,18.297,Πίτα Βρώμης,0.0,10,19.360000000000003,0.08099999999999999,1,44.176,18.297,364.0
246,2024-10-24 08:24:12.585,17.240225,1.0836333333333334,108.21633333333334,0.0,2.5605750000000005,Pancakes χωρίς ζάχαρη,0.0,15,2.85505,0.021728333333333332,6,5.271113333333333,2.5605750000000005,60.25833333333333
237,2024-10-24 08:27:01.116,98.75,12.36,494.9,0.0,8.629999999999999,Smoothie με πεπόνι και ακτινίδιο,0.0,7,13.61,0.41,2,40.099999999999994,8.629999999999999,510.0
258,2024-10-03 12:19:54.505,25.988500000000005,0.475,183.8432,0.0,7.0974,Μπισκοτόγλυκο,0.0,20,5.304330000000001,2.25,10,15.334,7.0974,143.32999999999998
259,2024-10-03 13:32:39.295,124.47,15.490000000000002,623.0000000000001,0.0,6.63,"Σαλάτα με μαρούλι, κοτόπουλο και καλαμπόκι",0.0,10,16.02,0.018,2,64.74,6.63,290.0
88,2024-10-03 13:36:15.936,32.010600000000004,4.2334499999999995,387.67274999999995,0.0,23.7137,Φασόλια μαυρομάτικα σαλάτα,0.0,40,11.326025000000001,0.13,4,4.4829325,23.7137,338.95
260,2024-10-04 06:36:08.990,48.4725,16.194,424.8,0.0,7.065000000000001,Πίτα με καλαμάκι κοτόπουλο,0.0,10,30.9205,0.5,1,2.7230000000000008,7.065000000000001,247.5
261,2024-10-04 06:48:57.384,44.65,14.6,464.3,0.0,14.97,Πίτα με καλαμάκι χοιρινό,0.0,5,30.2,4.465,1,3.17,14.97,235.0
262,2024-10-04 07:30:47.907,32.17,1.562,332.74,0.0,17.27,"Τορτίγια με κοτόπουλο, τομάτα και τυρί κρέμα",0.0,5,11.36,0.015,1,6.57,17.27,200.0
263,2024-10-04 10:09:35.726,72.574,6.571,449.94000000000005,0.0,13.934000000000001,Φρουτοσαλάτα ,0.0,10,11.742,0.131,1,53.730999999999995,13.934000000000001,442.0
264,2024-10-04 11:53:40.426,1.0182000000000002,0.5650875000000001,841.626125,0.0,65.47283750000001,Μοσχαρίσια μπριζόλα στο φούρνο,0.0,25,60.30355,0.009624999999999998,2,0.038740000000000004,65.47283750000001,266.3375
266,2024-10-04 12:28:11.828,39.60085,1.3456375,685.048375,0.0,35.51638750000001,Κοτόπουλο με ρύζι,0.0,60,48.725025,0.035875,4,2.5723075000000004,35.51638750000001,332.5125
267,2024-10-04 14:19:44.420,17.225,8.495000000000001,341.4,0.0,13.815,Πράσινη σαλάτα με αβοκάντο και τόνο,0.0,5,39.7,2.0650000000000004,1,7.595000000000001,13.815,325.0
268,2024-10-05 07:34:54.027,17.624100000000002,8.717668750000003,577.6740625,0.0,47.17624375,Μελιτζάνες με κιμά,0.0,60,21.217074999999998,0.4079425,4,9.3211575,47.17624375,428.76875
208,2024-10-05 07:49:10.703,17.28885,5.64195,162.74025,0.0,9.1017,Σαλάτα με παντζάρια,0.0,25,5.594024999999999,0.0045000000000000005,2,9.300682499999999,9.1017,161.575
269,2024-10-05 09:03:02.712,53.93931666666666,2.0147833333333334,597.2943333333334,0.0,44.58860000000001,Κορμός/ Μωσαϊκο,0.0,90,6.129683333333333,6.666666666666667,6,23.598016666666666,44.58860000000001,118.85000000000001
270,2024-10-05 11:40:08.505,77.34468125,1.44675,474.72506250000004,0.0,14.191418750000002,Ραβανί,0.0,120,7.7212499999999995,0.05785625,16,57.04055625000001,14.191418750000002,153.85625
271,2024-10-09 06:46:04.594,46.66400000000001,0.9646666666666667,243.77666666666664,0.0,3.0973333333333333,Μουσταλευριά,0.0,60,2.7015,0.001,6,38.20283333333333,3.0973333333333333,199.16666666666666
272,2024-10-09 07:00:07.776,33.6033125,0.46869999999999995,192.89475000000002,0.0,4.460567500000001,Καρυδόπιτα,0.0,60,5.191147500000001,0.013002000000000003,20,27.75125,4.460567500000001,77.02250000000001
273,2024-10-09 07:11:44.376,66.18085,2.1901428571428574,439.6868571428571,0.0,18.971835714285714,Πορτοκαλόπιτα,0.0,60,4.377142857142857,2.007692857142857,14,46.08313571428572,18.971835714285714,187.2642857142857
274,2024-10-09 09:16:04.617,65.79958500000001,0.20443499999999998,468.5759,0.0,19.85295,"Κέικ βανίλια, κακάο",0.0,60,7.087405000000001,0.00017,10,39.429095000000004,19.85295,117.425
279,2024-10-12 10:48:48.427,25.62,0.5064444444444445,186.86222222222221,0.0,7.815555555555556,Γλυκό ψυγείου με γιαούρτι,0.0,10,3.160222222222222,0.0,9,10.484444444444446,7.815555555555556,130.94444444444446
278,2024-10-12 10:50:31.397,49.543000000000006,3.397,356.26500000000004,0.0,14.20975,Γιαουρτογλυκό,0.0,5,4.8885000000000005,6.5,1,18.927999999999997,14.20975,112.25
277,2024-10-12 09:33:37.815,8.9968,0.47773333333333334,45.967999999999996,0.0,0.9373333333333334,Μπαλίτσες ενέργειας,0.0,5,0.5659333333333334,0.0,15,5.4002,0.9373333333333334,18.866666666666667
280,2024-10-12 10:53:12.229,22.28,0.66,182.06,0.0,8.28,Σοκολατένια μπισκότα,0.0,20,4.275,0.0,10,10.232,8.28,41.0
281,2024-10-12 10:57:48.313,82.261,14.483000000000002,574.2600000000001,0.0,26.529999999999998,Μους σοκολάτας με αβοκάντο και φουντούκι,0.0,20,6.302,3.5700000000000003,2,63.178999999999995,26.529999999999998,284.0
282,2024-10-12 11:04:21.851,25.425412500000004,0.0033333333333333335,281.79024999999996,0.0,18.4352375,Σουφλέ σοκολάτας,0.0,20,2.65,0.0000708333333333,12,19.2386625,18.4352375,55.90416666666667
276,2024-10-24 08:19:13.601,35.657158333333335,0.5133333333333333,268.39549999999997,0.0,11.643058333333336,Brownies,0.0,35,5.176666666666667,0.9251416666666666,12,24.093825,11.643058333333336,65.35000000000001
230,2024-10-24 06:27:49.332,45.955999999999996,3.8413333333333335,186.35999999999999,0.0,0.7233333333333333,"Παγωτό με κεράσι, μπανάνα, μέλι και γάλα",0.0,10,3.595333333333334,0.12866666666666668,3,32.31066666666667,0.7233333333333333,210.66666666666666
61,2024-10-24 06:37:02.591,56.633900000000004,4.6808625,279.516,0.0,4.4923,Πρασόρυζο στο φούρνο,0.0,25,5.8588499999999994,0.20999999999999996,4,7.9453425,4.4923,269.8625
117,2024-10-24 06:52:02.755,16.3457,2.3535875,643.2311250000001,0.0,50.0285875,Σαγανάκι γαρίδες,0.0,35,31.669550000000005,0.09362499999999999,2,5.562989999999999,50.0285875,299.0875
289,2024-10-24 08:22:21.393,17.662166666666668,0.8966666666666666,199.97833333333332,0.0,9.140666666666666,Lemon pie σε ποτήρι,0.0,10,12.652333333333331,0.02666666666666667,6,11.990333333333334,9.140666666666666,265.5
243,2024-10-24 08:25:34.464,101.94,1.6079999999999999,634.3499999999999,0.0,16.356,Power bowl με κοτόπουλο,0.0,30,13.049999999999997,0.108,1,7.590000000000001,16.356,441.0
247,2024-10-24 07:52:30.591,8.885508333333332,0.4490895833333333,67.9585625,0.0,2.012547916666667,"Αλμυρά μάφιν με καρότο, κολοκύθι και φέτα",0.0,40,3.751595833333333,0.024104166666666666,12,2.00852875,2.012547916666667,70.23541666666667
288,2024-10-24 08:03:19.893,13.919999999999998,6.97,767.1,0.0,56.89,Αυγοσαλάτα με ψωμί,0.0,20,48.300000000000004,0.1,1,3.56,56.89,330.0
209,2024-10-24 07:56:46.567,24.466000000000005,5.8453333333333335,168.02333333333334,0.0,6.958666666666667,Αρακάς λεμονάτος,0.0,45,3.492333333333334,0.08666666666666667,3,1.0697,6.958666666666667,283.8333333333333
87,2024-10-24 07:59:51.572,42.86335,12.48354375,203.46056249999998,0.0,2.6480437500000003,Ανάμεικτα λαχανικά στο φούρνο,0.0,60,6.926775,0.4970625,4,15.900245,2.6480437500000003,580.04375
196,2024-10-24 08:02:13.667,5.085000000000001,0.35809375,313.52781250000004,0.0,21.57234375,Αυγοσαλάτα με σολομό,0.0,30,24.901249999999997,0.012312499999999999,4,3.3270625,21.57234375,149.09375
173,2024-10-24 08:04:29.783,41.43515000000001,1.760075,462.13705,0.0,19.397624999999998,Βελουτέ σούπα με γαρίδες,0.0,85,25.824569999999994,0.08305000000000001,5,6.515649999999999,19.397624999999998,338.085
35,2024-10-24 07:57:26.086,1.3987,0.7192750000000001,560.76175,0.0,45.47777500000001,Αυγά scrambled,0.0,10,35.62505,0.019249999999999996,1,0.658615,45.47777500000001,171.025
275,2024-10-24 08:05:27.225,43.79370625,0.0,272.677625,0.0,7.9408375,Γαλατόπιτα,0.0,50,6.3754687500000005,0.0002125,8,28.32370625,7.9408375,173.18125
50,2024-10-24 08:07:14.541,28.061525,2.3835187500000004,302.9026875,0.0,12.05539375,Γαρίδες με κόκκινη σάλτσα,0.0,30,16.949462500000006,0.1048125,4,7.971836249999998,12.05539375,279.13125
265,2024-10-24 08:43:32.836,73.12,12.120000000000001,313.2,0.0,1.46,"Smoothie με μήλο, πορτοκάλι, μπανάνα και γάλα",0.0,5,9.18,0.40199999999999997,1,55.160000000000004,1.46,600.0
89,2024-10-24 08:53:40.524,68.559,15.097999999999999,463.38500000000005,0.0,11.608,Αγκινάρες με αρακά,0.0,60,20.103499999999997,0.215,2,7.14955,11.608,510.75
292,2024-11-06 10:08:37.720,57.4305,3.7455000000000003,687.97,0.0,31.017500000000005,Γαριδομακαρονάδα,0.0,30,35.564499999999995,0.07050000000000001,2,9.465000000000002,31.017500000000005,450.5
21,2024-11-06 12:25:09.401,26.029025000000004,2.121175,736.145375,0.0,34.268049999999995,Κοκκινιστό μοσχάρι με ρύζι,0.0,180,80.1402875,0.0675,4,4.50602375,34.268049999999995,435.6125
181,2024-11-08 15:07:51.173,79.442,18.499375000000004,721.3675000000001,0.0,12.950125,Θράψαλο γεμιστό,0.0,80,42.745374999999996,0.987,2,13.2554125,12.950125,720.25
51,2024-11-09 08:44:52.823,81.9437,5.720993750000001,1159.8333125,0.0,16.269743750000004,Καραβιδομακαρονάδα,0.0,40,48.0253,0.2798125,4,3.8034275,16.269743750000004,581.61875
18,2024-11-09 08:45:15.388,46.7984,4.529300000000001,724.1553749999999,0.0,23.905925000000003,Μακαρόνια με κιμά,0.0,40,20.6621625,0.175625,4,5.11289875,23.905925000000003,341.7375
188,2024-11-09 08:45:27.056,21.1257,4.295775,181.94075,0.0,3.9444749999999997,Μακαρόνια με μύδια,0.0,30,13.16865,0.08985,5,4.268015,3.9444749999999997,261.025
